Pose_name,PDBCode,Ligand no.,Pose_no,rmsd,label_models_58,Use_in_models_58,number
4au8_rdkit_ligand_02,PDB_4au8,2752,2,7.299792113,0,1,13691
4au8_rdkit_ligand_03,PDB_4au8,2752,3,1.594100913,1,1,13692
4au8_rdkit_ligand_06,PDB_4au8,2752,6,7.475073389,0,1,13693
4au8_rdkit_ligand_07,PDB_4au8,2752,7,7.50343987,0,1,13694
4aua_rdkit_ligand_01,PDB_4aua,2753,1,6.912823202,0,1,13695
4aua_rdkit_ligand_02,PDB_4aua,2753,2,6.871187175,0,1,13696
4aua_rdkit_ligand_03,PDB_4aua,2753,3,6.011811333,0,1,13697
4auj_rdkit_ligand_01,PDB_4auj,2754,1,1.803545611,1,1,13698
4auj_rdkit_ligand_02,PDB_4auj,2754,2,1.789789424,1,1,13699
4auj_rdkit_ligand_03,PDB_4auj,2754,3,1.528296898,1,1,13700
4auj_rdkit_ligand_04,PDB_4auj,2754,4,1.543800034,1,1,13701
4auj_rdkit_ligand_06,PDB_4auj,2754,6,1.720452649,1,1,13702
4auj_rdkit_ligand_12,PDB_4auj,2754,12,4.76363196,0,1,13703
4auj_rdkit_ligand_13,PDB_4auj,2754,13,5.09403339,0,1,13704
4av4_rdkit_ligand_04,PDB_4av4,2755,4,0.921258921,1,1,13705
4av4_rdkit_ligand_06,PDB_4av4,2755,6,1.358521956,1,1,13706
4av4_rdkit_ligand_07,PDB_4av4,2755,7,5.061087108,0,1,13707
4av4_rdkit_ligand_09,PDB_4av4,2755,9,1.707305312,1,1,13708
4av4_rdkit_ligand_11,PDB_4av4,2755,11,4.8633151,0,1,13709
4av4_rdkit_ligand_14,PDB_4av4,2755,14,5.166254321,0,1,13710
4av5_rdkit_ligand_01,PDB_4av5,2756,1,1.110617246,1,1,13711
4av5_rdkit_ligand_02,PDB_4av5,2756,2,1.055379728,1,1,13712
4av5_rdkit_ligand_07,PDB_4av5,2756,7,1.054567666,1,1,13713
4av5_rdkit_ligand_09,PDB_4av5,2756,9,1.802108169,1,1,13714
4av5_rdkit_ligand_12,PDB_4av5,2756,12,1.649216514,1,1,13715
4avh_rdkit_ligand_01,PDB_4avh,2757,1,1.222362897,1,1,13716
4avh_rdkit_ligand_02,PDB_4avh,2757,2,1.622453616,1,1,13717
4avh_rdkit_ligand_03,PDB_4avh,2757,3,1.569322298,1,1,13718
4avh_rdkit_ligand_06,PDB_4avh,2757,6,4.86716537,0,1,13719
4avh_rdkit_ligand_13,PDB_4avh,2757,13,4.842120947,0,1,13720
4avh_rdkit_ligand_17,PDB_4avh,2757,17,4.947270465,0,1,13721
4avi_rdkit_ligand_03,PDB_4avi,2758,3,1.880488334,1,1,13722
4avi_rdkit_ligand_12,PDB_4avi,2758,12,4.693285115,0,1,13723
4avi_rdkit_ligand_13,PDB_4avi,2758,13,4.77305841,0,1,13724
4avi_rdkit_ligand_14,PDB_4avi,2758,14,5.499215266,0,1,13725
4avj_rdkit_ligand_03,PDB_4avj,2759,3,8.46373728,0,1,13726
4avj_rdkit_ligand_04,PDB_4avj,2759,4,6.957957509,0,1,13727
4avj_rdkit_ligand_05,PDB_4avj,2759,5,1.934167406,1,1,13728
4avj_rdkit_ligand_06,PDB_4avj,2759,6,4.866173655,0,1,13729
4avj_rdkit_ligand_08,PDB_4avj,2759,8,1.646374401,1,1,13730
4avj_rdkit_ligand_14,PDB_4avj,2759,14,1.92246704,1,1,13731
4avs_rdkit_ligand_01,PDB_4avs,2760,1,0.782369013,0,1,13732
4ax9_rdkit_ligand_01,PDB_4ax9,2761,1,7.796846419,0,1,13733
4ax9_rdkit_ligand_03,PDB_4ax9,2761,3,5.394582099,0,1,13734
4ax9_rdkit_ligand_06,PDB_4ax9,2761,6,7.516200573,0,1,13735
4axd_rdkit_ligand_04,PDB_4axd,2762,4,4.542823323,0,1,13736
4axd_rdkit_ligand_05,PDB_4axd,2762,5,5.362485973,0,1,13737
4axd_rdkit_ligand_06,PDB_4axd,2762,6,4.821411729,0,1,13738
4ayp_rdkit_ligand_03,PDB_4ayp,2763,3,6.417132057,0,1,13739
4ayp_rdkit_ligand_12,PDB_4ayp,2763,12,6.512997124,0,1,13740
4ayp_rdkit_ligand_14,PDB_4ayp,2763,14,6.44078412,0,1,13741
4ayu_rdkit_ligand_01,PDB_4ayu,2765,1,1.183551013,1,1,13742
4ayu_rdkit_ligand_04,PDB_4ayu,2765,4,1.984185521,1,1,13743
4ayu_rdkit_ligand_05,PDB_4ayu,2765,5,1.742064267,1,1,13744
4ayu_rdkit_ligand_07,PDB_4ayu,2765,7,1.68311343,1,1,13745
4ayu_rdkit_ligand_19,PDB_4ayu,2765,19,1.675008494,1,1,13746
4az5_rdkit_ligand_01,PDB_4az5,2766,1,1.55189145,1,1,13747
4az5_rdkit_ligand_02,PDB_4az5,2766,2,4.564295948,0,1,13748
4az5_rdkit_ligand_06,PDB_4az5,2766,6,4.696378255,0,1,13749
4az5_rdkit_ligand_09,PDB_4az5,2766,9,4.784257324,0,1,13750
4az6_rdkit_ligand_03,PDB_4az6,2767,3,7.370520419,0,1,13751
4az6_rdkit_ligand_05,PDB_4az6,2767,5,7.543366726,0,1,13752
4az6_rdkit_ligand_06,PDB_4az6,2767,6,4.505556516,0,1,13753
4azb_rdkit_ligand_02,PDB_4azb,2768,2,4.514438605,0,1,13754
4azb_rdkit_ligand_03,PDB_4azb,2768,3,6.894148142,0,1,13755
4azb_rdkit_ligand_04,PDB_4azb,2768,4,6.720986178,0,1,13756
4azc_rdkit_ligand_02,PDB_4azc,2769,2,4.517211727,0,1,13757
4azc_rdkit_ligand_03,PDB_4azc,2769,3,1.716697223,1,1,13758
4azc_rdkit_ligand_07,PDB_4azc,2769,7,8.566861636,0,1,13759
4azc_rdkit_ligand_09,PDB_4azc,2769,9,4.805746359,0,1,13760
4azg_rdkit_ligand_01,PDB_4azg,2770,1,5.628918575,0,1,13761
4azg_rdkit_ligand_03,PDB_4azg,2770,3,5.77167944,0,1,13762
4azg_rdkit_ligand_04,PDB_4azg,2770,4,7.319836842,0,1,13763
4azi_rdkit_ligand_05,PDB_4azi,2771,5,1.325712654,1,1,13764
4azi_rdkit_ligand_06,PDB_4azi,2771,6,7.469275614,0,1,13765
4azi_rdkit_ligand_07,PDB_4azi,2771,7,7.910311516,0,1,13766
4azi_rdkit_ligand_08,PDB_4azi,2771,8,7.250537834,0,1,13767
4b0b_rdkit_ligand_01,PDB_4b0b,2772,1,1.379675221,0,1,13768
4b0b_rdkit_ligand_02,PDB_4b0b,2772,2,5.511544942,0,1,13769
4b0b_rdkit_ligand_03,PDB_4b0b,2772,3,5.531247722,0,1,13770
4b0b_rdkit_ligand_05,PDB_4b0b,2772,5,0.602870337,0,1,13771
4b0b_rdkit_ligand_06,PDB_4b0b,2772,6,5.370511069,0,1,13772
4b0b_rdkit_ligand_08,PDB_4b0b,2772,8,1.894803797,0,1,13773
4b0b_rdkit_ligand_09,PDB_4b0b,2772,9,0.742538551,0,1,13774
4b0b_rdkit_ligand_10,PDB_4b0b,2772,10,1.657807308,0,1,13775
4b1j_rdkit_ligand_01,PDB_4b1j,2773,1,10.49617041,0,1,13776
4b1j_rdkit_ligand_02,PDB_4b1j,2773,2,9.719438854,0,1,13777
4b1j_rdkit_ligand_03,PDB_4b1j,2773,3,10.58225803,0,1,13778
4b1j_rdkit_ligand_06,PDB_4b1j,2773,6,1.303450169,1,1,13779
4b1l_rdkit_ligand_02,PDB_4b1l,2774,2,1.268015871,0,1,13780
4b2d_rdkit_ligand_01,PDB_4b2d,2775,1,1.362738126,0,1,13781
4b2d_rdkit_ligand_02,PDB_4b2d,2775,2,1.365706045,0,1,13782
4b2d_rdkit_ligand_03,PDB_4b2d,2775,3,1.386924313,0,1,13783
4b2d_rdkit_ligand_04,PDB_4b2d,2775,4,1.392554254,0,1,13784
4b2d_rdkit_ligand_05,PDB_4b2d,2775,5,1.39573984,0,1,13785
4b2d_rdkit_ligand_07,PDB_4b2d,2775,7,6.117879992,0,1,13786
4b2d_rdkit_ligand_08,PDB_4b2d,2775,8,6.080234444,0,1,13787
4b2d_rdkit_ligand_10,PDB_4b2d,2775,10,6.443532125,0,1,13788
4b2i_rdkit_ligand_03,PDB_4b2i,2776,3,0.525568475,0,1,13789
4b2i_rdkit_ligand_04,PDB_4b2i,2776,4,1.988468339,0,1,13790
4b2l_rdkit_ligand_02,PDB_4b2l,2777,2,1.283715555,0,1,13791
4b2l_rdkit_ligand_06,PDB_4b2l,2777,6,1.077741011,0,1,13792
4b2l_rdkit_ligand_08,PDB_4b2l,2777,8,1.078820565,0,1,13793
4b2l_rdkit_ligand_10,PDB_4b2l,2777,10,1.921742195,0,1,13794
4b2l_rdkit_ligand_14,PDB_4b2l,2777,14,1.055917492,0,1,13795
4b2l_rdkit_ligand_15,PDB_4b2l,2777,15,5.714794173,0,1,13796
4b2l_rdkit_ligand_20,PDB_4b2l,2777,20,6.346408985,0,1,13797
4b32_rdkit_ligand_03,PDB_4b32,2778,3,0.581392998,0,1,13798
4b32_rdkit_ligand_06,PDB_4b32,2778,6,1.535295234,0,1,13799
4b32_rdkit_ligand_08,PDB_4b32,2778,8,4.643072406,0,1,13800
4b32_rdkit_ligand_10,PDB_4b32,2778,10,4.694708172,0,1,13801
4b32_rdkit_ligand_18,PDB_4b32,2778,18,4.794752065,0,1,13802
4b33_rdkit_ligand_02,PDB_4b33,2779,2,0.378508316,0,1,13803
4b33_rdkit_ligand_11,PDB_4b33,2779,11,1.985052873,0,1,13804
4b33_rdkit_ligand_17,PDB_4b33,2779,17,7.659985586,0,1,13805
4b34_rdkit_ligand_01,PDB_4b34,2780,1,1.696940129,0,1,13806
4b34_rdkit_ligand_12,PDB_4b34,2780,12,5.083708764,0,1,13807
4b34_rdkit_ligand_19,PDB_4b34,2780,19,5.003611116,0,1,13808
4b35_rdkit_ligand_01,PDB_4b35,2781,1,1.135269368,0,1,13809
4b35_rdkit_ligand_03,PDB_4b35,2781,3,0.981970899,0,1,13810
4b35_rdkit_ligand_15,PDB_4b35,2781,15,4.555859,0,1,13811
4b35_rdkit_ligand_16,PDB_4b35,2781,16,4.570022059,0,1,13812
4b35_rdkit_ligand_17,PDB_4b35,2781,17,4.822475609,0,1,13813
4b3c_rdkit_ligand_05,PDB_4b3c,2782,5,1.158088598,0,1,13814
4b3c_rdkit_ligand_09,PDB_4b3c,2782,9,0.73712794,0,1,13815
4b3c_rdkit_ligand_10,PDB_4b3c,2782,10,0.896899548,0,1,13816
4b3d_rdkit_ligand_02,PDB_4b3d,2783,2,0.588522897,0,1,13817
4b3d_rdkit_ligand_05,PDB_4b3d,2783,5,1.269889129,0,1,13818
4b3d_rdkit_ligand_10,PDB_4b3d,2783,10,0.762428161,0,1,13819
4b3d_rdkit_ligand_12,PDB_4b3d,2783,12,1.99619478,0,1,13820
4b3d_rdkit_ligand_16,PDB_4b3d,2783,16,4.502356838,0,1,13821
4b3d_rdkit_ligand_17,PDB_4b3d,2783,17,1.954936956,0,1,13822
4b5d_rdkit_ligand_01,PDB_4b5d,2784,1,6.708388165,0,1,13823
4b5d_rdkit_ligand_02,PDB_4b5d,2784,2,6.648421981,0,1,13824
4b5d_rdkit_ligand_04,PDB_4b5d,2784,4,0.983686236,1,1,13825
4b5d_rdkit_ligand_05,PDB_4b5d,2784,5,1.710738518,1,1,13826
4b5d_rdkit_ligand_06,PDB_4b5d,2784,6,1.05867913,1,1,13827
4b5d_rdkit_ligand_07,PDB_4b5d,2784,7,1.949558981,1,1,13828
4b5d_rdkit_ligand_08,PDB_4b5d,2784,8,7.044701271,0,1,13829
4b5d_rdkit_ligand_17,PDB_4b5d,2784,17,1.875548779,1,1,13830
4b5s_rdkit_ligand_01,PDB_4b5s,2785,1,0.313180193,0,1,13831
4b5s_rdkit_ligand_02,PDB_4b5s,2785,2,0.337663294,0,1,13832
4b5s_rdkit_ligand_08,PDB_4b5s,2785,8,1.578038286,0,1,13833
4b5t_rdkit_ligand_05,PDB_4b5t,2786,5,1.025624131,0,1,13834
4b5t_rdkit_ligand_12,PDB_4b5t,2786,12,1.622096879,0,1,13835
4b5t_rdkit_ligand_16,PDB_4b5t,2786,16,1.835881688,0,1,13836
4b5t_rdkit_ligand_19,PDB_4b5t,2786,19,1.641228068,0,1,13837
4b5w_rdkit_ligand_01,PDB_4b5w,2787,1,0.464316882,0,1,13838
4b5w_rdkit_ligand_02,PDB_4b5w,2787,2,0.526798823,0,1,13839
4b5w_rdkit_ligand_03,PDB_4b5w,2787,3,1.553381151,0,1,13840
4b5w_rdkit_ligand_04,PDB_4b5w,2787,4,1.53957532,0,1,13841
4b5w_rdkit_ligand_10,PDB_4b5w,2787,10,1.426271947,0,1,13842
4b6o_rdkit_ligand_01,PDB_4b6o,2788,1,1.544782891,1,1,13843
4b6o_rdkit_ligand_02,PDB_4b6o,2788,2,1.527902662,1,1,13844
4b6o_rdkit_ligand_03,PDB_4b6o,2788,3,1.724572529,1,1,13845
4b6o_rdkit_ligand_13,PDB_4b6o,2788,13,6.679051818,0,1,13846
4b6o_rdkit_ligand_15,PDB_4b6o,2788,15,5.9679185,0,1,13847
4b6o_rdkit_ligand_16,PDB_4b6o,2788,16,5.897048064,0,1,13848
4b6p_rdkit_ligand_02,PDB_4b6p,2789,2,1.565394225,1,1,13849
4b6p_rdkit_ligand_03,PDB_4b6p,2789,3,1.581490057,1,1,13850
4b6p_rdkit_ligand_05,PDB_4b6p,2789,5,1.798188255,1,1,13851
4b6p_rdkit_ligand_11,PDB_4b6p,2789,11,1.784206748,1,1,13852
4b6p_rdkit_ligand_13,PDB_4b6p,2789,13,1.758283902,1,1,13853
4b6r_rdkit_ligand_05,PDB_4b6r,2790,5,1.356581164,1,1,13854
4b6r_rdkit_ligand_06,PDB_4b6r,2790,6,1.939993475,1,1,13855
4b6r_rdkit_ligand_07,PDB_4b6r,2790,7,1.379351692,1,1,13856
4b6r_rdkit_ligand_08,PDB_4b6r,2790,8,1.896581626,1,1,13857
4b6r_rdkit_ligand_09,PDB_4b6r,2790,9,1.281927881,1,1,13858
4b6r_rdkit_ligand_13,PDB_4b6r,2790,13,6.521929629,0,1,13859
4b6r_rdkit_ligand_14,PDB_4b6r,2790,14,6.556093803,0,1,13860
4b6r_rdkit_ligand_17,PDB_4b6r,2790,17,4.570037771,0,1,13861
4b6s_rdkit_ligand_03,PDB_4b6s,2791,3,1.594285345,1,1,13862
4b6s_rdkit_ligand_04,PDB_4b6s,2791,4,1.622595908,1,1,13863
4b6s_rdkit_ligand_11,PDB_4b6s,2791,11,1.874281612,1,1,13864
4b6s_rdkit_ligand_12,PDB_4b6s,2791,12,1.670033736,1,1,13865
4b6s_rdkit_ligand_14,PDB_4b6s,2791,14,1.739788918,1,1,13866
4b6s_rdkit_ligand_19,PDB_4b6s,2791,19,5.280760381,0,1,13867
4b73_rdkit_ligand_01,PDB_4b73,2792,1,0.662608814,1,1,13868
4b73_rdkit_ligand_05,PDB_4b73,2792,5,1.556440015,1,1,13869
4b73_rdkit_ligand_06,PDB_4b73,2792,6,1.271366116,1,1,13870
4b73_rdkit_ligand_07,PDB_4b73,2792,7,6.89913694,0,1,13871
4b73_rdkit_ligand_08,PDB_4b73,2792,8,7.904987669,0,1,13872
4b73_rdkit_ligand_09,PDB_4b73,2792,9,7.982666236,0,1,13873
4b74_rdkit_ligand_01,PDB_4b74,2793,1,0.774171008,1,1,13874
4b74_rdkit_ligand_02,PDB_4b74,2793,2,5.02717053,0,1,13875
4b74_rdkit_ligand_03,PDB_4b74,2793,3,1.521693218,1,1,13876
4b74_rdkit_ligand_04,PDB_4b74,2793,4,1.76029687,1,1,13877
4b74_rdkit_ligand_05,PDB_4b74,2793,5,5.160910295,0,1,13878
4b74_rdkit_ligand_09,PDB_4b74,2793,9,5.184442782,0,1,13879
4b76_rdkit_ligand_01,PDB_4b76,2794,1,0.767071053,0,1,13880
4b76_rdkit_ligand_02,PDB_4b76,2794,2,4.836000213,0,1,13881
4b76_rdkit_ligand_03,PDB_4b76,2794,3,4.55945534,0,1,13882
4b76_rdkit_ligand_04,PDB_4b76,2794,4,5.528255847,0,1,13883
4b7j_rdkit_ligand_03,PDB_4b7j,2795,3,4.753861814,0,1,13884
4b7j_rdkit_ligand_04,PDB_4b7j,2795,4,4.66711444,0,1,13885
4b7j_rdkit_ligand_05,PDB_4b7j,2795,5,4.666622408,0,1,13886
4b7p_rdkit_ligand_01,PDB_4b7p,2796,1,0.902363932,1,1,13887
4b7p_rdkit_ligand_03,PDB_4b7p,2796,3,1.653012741,1,1,13888
4b7p_rdkit_ligand_05,PDB_4b7p,2796,5,1.981190559,1,1,13889
4b7p_rdkit_ligand_06,PDB_4b7p,2796,6,1.627152486,1,1,13890
4b7p_rdkit_ligand_07,PDB_4b7p,2796,7,5.038150451,0,1,13891
4b7p_rdkit_ligand_08,PDB_4b7p,2796,8,6.173381734,0,1,13892
4b7p_rdkit_ligand_10,PDB_4b7p,2796,10,7.450494019,0,1,13893
4b7p_rdkit_ligand_12,PDB_4b7p,2796,12,1.913670137,1,1,13894
4b7r_rdkit_ligand_02,PDB_4b7r,2797,2,4.813696719,0,1,13895
4b7r_rdkit_ligand_03,PDB_4b7r,2797,3,0.647271234,1,1,13896
4b7r_rdkit_ligand_04,PDB_4b7r,2797,4,0.614877671,1,1,13897
4b7r_rdkit_ligand_05,PDB_4b7r,2797,5,4.678366729,0,1,13898
4b7r_rdkit_ligand_07,PDB_4b7r,2797,7,1.377271233,1,1,13899
4b7r_rdkit_ligand_08,PDB_4b7r,2797,8,4.703688909,0,1,13900
4b7r_rdkit_ligand_10,PDB_4b7r,2797,10,1.886106439,1,1,13901
4b9k_rdkit_ligand_01,PDB_4b9k,2798,1,9.314949302,0,1,13902
4b9k_rdkit_ligand_02,PDB_4b9k,2798,2,10.18809014,0,1,13903
4b9k_rdkit_ligand_03,PDB_4b9k,2798,3,10.34063303,0,1,13904
4bah_rdkit_ligand_01,PDB_4bah,2799,1,1.958574795,1,1,13905
4bah_rdkit_ligand_04,PDB_4bah,2799,4,4.907322373,0,1,13906
4bah_rdkit_ligand_09,PDB_4bah,2799,9,7.311517717,0,1,13907
4bah_rdkit_ligand_13,PDB_4bah,2799,13,5.177638265,0,1,13908
4bak_rdkit_ligand_01,PDB_4bak,2800,1,1.554508424,1,1,13909
4bak_rdkit_ligand_04,PDB_4bak,2800,4,0.85761787,1,1,13910
4bak_rdkit_ligand_07,PDB_4bak,2800,7,1.347722545,1,1,13911
4bak_rdkit_ligand_08,PDB_4bak,2800,8,4.934561423,0,1,13912
4bak_rdkit_ligand_10,PDB_4bak,2800,10,1.965493592,1,1,13913
4bak_rdkit_ligand_11,PDB_4bak,2800,11,4.793647399,0,1,13914
4bak_rdkit_ligand_12,PDB_4bak,2800,12,4.893650316,0,1,13915
4bam_rdkit_ligand_02,PDB_4bam,2801,2,1.63212727,1,1,13916
4bam_rdkit_ligand_04,PDB_4bam,2801,4,5.684076901,0,1,13917
4bam_rdkit_ligand_07,PDB_4bam,2801,7,7.126916159,0,1,13918
4bam_rdkit_ligand_10,PDB_4bam,2801,10,7.054828499,0,1,13919
4ban_rdkit_ligand_06,PDB_4ban,2802,6,1.856794962,1,1,13920
4ban_rdkit_ligand_09,PDB_4ban,2802,9,6.186525736,0,1,13921
4ban_rdkit_ligand_10,PDB_4ban,2802,10,1.785825326,1,1,13922
4ban_rdkit_ligand_11,PDB_4ban,2802,11,6.773172122,0,1,13923
4ban_rdkit_ligand_13,PDB_4ban,2802,13,6.206222135,0,1,13924
4bao_rdkit_ligand_03,PDB_4bao,2803,3,1.529109671,1,1,13925
4bao_rdkit_ligand_04,PDB_4bao,2803,4,1.581076879,1,1,13926
4bao_rdkit_ligand_08,PDB_4bao,2803,8,7.976967523,0,1,13927
4bao_rdkit_ligand_13,PDB_4bao,2803,13,4.721819233,0,1,13928
4bao_rdkit_ligand_17,PDB_4bao,2803,17,4.656235278,0,1,13929
4baq_rdkit_ligand_01,PDB_4baq,2804,1,0.966021472,1,1,13930
4baq_rdkit_ligand_05,PDB_4baq,2804,5,5.642444981,0,1,13931
4baq_rdkit_ligand_06,PDB_4baq,2804,6,7.53318047,0,1,13932
4baq_rdkit_ligand_07,PDB_4baq,2804,7,4.719226198,0,1,13933
4bb9_rdkit_ligand_01,PDB_4bb9,2805,1,1.257371813,1,1,13934
4bb9_rdkit_ligand_02,PDB_4bb9,2805,2,1.237556413,1,1,13935
4bb9_rdkit_ligand_03,PDB_4bb9,2805,3,1.223631276,1,1,13936
4bb9_rdkit_ligand_04,PDB_4bb9,2805,4,1.264614121,1,1,13937
4bb9_rdkit_ligand_05,PDB_4bb9,2805,5,4.965154982,0,1,13938
4bb9_rdkit_ligand_06,PDB_4bb9,2805,6,1.041222389,1,1,13939
4bb9_rdkit_ligand_07,PDB_4bb9,2805,7,4.920818529,0,1,13940
4bb9_rdkit_ligand_09,PDB_4bb9,2805,9,4.983379507,0,1,13941
4bc5_rdkit_ligand_01,PDB_4bc5,2806,1,0.626454468,1,1,13942
4bc5_rdkit_ligand_02,PDB_4bc5,2806,2,1.586702682,1,1,13943
4bc5_rdkit_ligand_03,PDB_4bc5,2806,3,1.7010204,1,1,13944
4bc5_rdkit_ligand_04,PDB_4bc5,2806,4,1.736218765,1,1,13945
4bc5_rdkit_ligand_05,PDB_4bc5,2806,5,8.980215159,0,1,13946
4bc5_rdkit_ligand_07,PDB_4bc5,2806,7,4.577678003,0,1,13947
4bc5_rdkit_ligand_08,PDB_4bc5,2806,8,1.704254646,1,1,13948
4bc5_rdkit_ligand_14,PDB_4bc5,2806,14,10.33060206,0,1,13949
4bck_rdkit_ligand_01,PDB_4bck,2807,1,6.650996801,0,1,13950
4bck_rdkit_ligand_02,PDB_4bck,2807,2,6.451249115,0,1,13951
4bck_rdkit_ligand_03,PDB_4bck,2807,3,6.371242445,0,1,13952
4bcm_rdkit_ligand_01,PDB_4bcm,2808,1,6.775202902,0,1,13953
4bcm_rdkit_ligand_03,PDB_4bcm,2808,3,6.912292846,0,1,13954
4bcm_rdkit_ligand_04,PDB_4bcm,2808,4,6.81546989,0,1,13955
4bcn_rdkit_ligand_01,PDB_4bcn,2809,1,6.142856814,0,1,13956
4bcn_rdkit_ligand_05,PDB_4bcn,2809,5,7.124192808,0,1,13957
4bcn_rdkit_ligand_08,PDB_4bcn,2809,8,7.643258437,0,1,13958
4bco_rdkit_ligand_02,PDB_4bco,2810,2,9.981950681,0,1,13959
4bco_rdkit_ligand_03,PDB_4bco,2810,3,8.314757984,0,1,13960
4bco_rdkit_ligand_05,PDB_4bco,2810,5,9.852579939,0,1,13961
4bcp_rdkit_ligand_01,PDB_4bcp,2811,1,7.08572102,0,1,13962
4bcp_rdkit_ligand_02,PDB_4bcp,2811,2,6.027212247,0,1,13963
4bcp_rdkit_ligand_03,PDB_4bcp,2811,3,6.979560879,0,1,13964
4bcp_rdkit_ligand_08,PDB_4bcp,2811,8,1.779042017,1,1,13965
4bcs_rdkit_ligand_01,PDB_4bcs,2812,1,0.698683226,1,1,13966
4bcs_rdkit_ligand_02,PDB_4bcs,2812,2,1.416481115,1,1,13967
4bcs_rdkit_ligand_03,PDB_4bcs,2812,3,6.64462015,0,1,13968
4bcs_rdkit_ligand_04,PDB_4bcs,2812,4,7.153107799,0,1,13969
4bcs_rdkit_ligand_05,PDB_4bcs,2812,5,7.373582211,0,1,13970
4bf1_rdkit_ligand_01,PDB_4bf1,2813,1,8.652262178,0,1,13971
4bf1_rdkit_ligand_02,PDB_4bf1,2813,2,6.125911517,0,1,13972
4bf1_rdkit_ligand_03,PDB_4bf1,2813,3,8.633598407,0,1,13973
4bf1_rdkit_ligand_15,PDB_4bf1,2813,15,1.104017569,1,1,13974
4bf1_rdkit_ligand_20,PDB_4bf1,2813,20,1.859845984,1,1,13975
4bf6_rdkit_ligand_01,PDB_4bf6,2814,1,9.06363917,0,1,13976
4bf6_rdkit_ligand_02,PDB_4bf6,2814,2,8.963811053,0,1,13977
4bf6_rdkit_ligand_04,PDB_4bf6,2814,4,5.580994079,0,1,13978
4bfw_rdkit_ligand_01,PDB_4bfw,2815,1,5.668705134,0,1,13979
4bfw_rdkit_ligand_02,PDB_4bfw,2815,2,7.16066214,0,1,13980
4bfw_rdkit_ligand_03,PDB_4bfw,2815,3,7.234897017,0,1,13981
4bfw_rdkit_ligand_07,PDB_4bfw,2815,7,1.432396217,1,1,13982
4bhn_rdkit_ligand_01,PDB_4bhn,2816,1,1.708242187,1,1,13983
4bhn_rdkit_ligand_02,PDB_4bhn,2816,2,10.778493,0,1,13984
4bhn_rdkit_ligand_03,PDB_4bhn,2816,3,10.7815998,0,1,13985
4bhn_rdkit_ligand_04,PDB_4bhn,2816,4,0.784696993,1,1,13986
4bhn_rdkit_ligand_05,PDB_4bhn,2816,5,10.79106808,0,1,13987
4bhn_rdkit_ligand_07,PDB_4bhn,2816,7,1.991909943,1,1,13988
4bhn_rdkit_ligand_08,PDB_4bhn,2816,8,1.473023572,1,1,13989
4bhn_rdkit_ligand_09,PDB_4bhn,2816,9,1.555629931,1,1,13990
4bi6_rdkit_ligand_02,PDB_4bi6,2817,2,4.546914949,0,1,13991
4bi6_rdkit_ligand_03,PDB_4bi6,2817,3,1.202259401,0,1,13992
4bi6_rdkit_ligand_04,PDB_4bi6,2817,4,1.295654532,0,1,13993
4bi6_rdkit_ligand_05,PDB_4bi6,2817,5,4.513152581,0,1,13994
4bi6_rdkit_ligand_06,PDB_4bi6,2817,6,1.381355534,0,1,13995
4bi6_rdkit_ligand_07,PDB_4bi6,2817,7,0.784365349,0,1,13996
4bi6_rdkit_ligand_08,PDB_4bi6,2817,8,1.414094213,0,1,13997
4bi6_rdkit_ligand_11,PDB_4bi6,2817,11,5.018511466,0,1,13998
4bi7_rdkit_ligand_02,PDB_4bi7,2818,2,4.665434218,0,1,13999
4bi7_rdkit_ligand_03,PDB_4bi7,2818,3,1.347759993,0,1,14000
4bi7_rdkit_ligand_04,PDB_4bi7,2818,4,4.666751714,0,1,14001
4bi7_rdkit_ligand_05,PDB_4bi7,2818,5,1.298523991,0,1,14002
4bi7_rdkit_ligand_06,PDB_4bi7,2818,6,1.322353247,0,1,14003
4bi7_rdkit_ligand_07,PDB_4bi7,2818,7,1.943826295,0,1,14004
4bi7_rdkit_ligand_09,PDB_4bi7,2818,9,1.951493474,0,1,14005
4bi7_rdkit_ligand_10,PDB_4bi7,2818,10,5.645875919,0,1,14006
4bj8_rdkit_ligand_01,PDB_4bj8,2819,1,0.67697235,1,1,14007
4bj8_rdkit_ligand_02,PDB_4bj8,2819,2,1.076117239,1,1,14008
4bj8_rdkit_ligand_04,PDB_4bj8,2819,4,6.465393342,0,1,14009
4bj8_rdkit_ligand_06,PDB_4bj8,2819,6,6.685903954,0,1,14010
4bj8_rdkit_ligand_07,PDB_4bj8,2819,7,6.551436932,0,1,14011
4bj8_rdkit_ligand_09,PDB_4bj8,2819,9,1.414140618,1,1,14012
4bj8_rdkit_ligand_10,PDB_4bj8,2819,10,1.663522205,1,1,14013
4bks_rdkit_ligand_01,PDB_4bks,2820,1,0.984964636,0,1,14014
4bks_rdkit_ligand_02,PDB_4bks,2820,2,1.179201531,0,1,14015
4bks_rdkit_ligand_05,PDB_4bks,2820,5,10.41308877,0,1,14016
4bks_rdkit_ligand_06,PDB_4bks,2820,6,1.40384524,0,1,14017
4bks_rdkit_ligand_09,PDB_4bks,2820,9,10.59098351,0,1,14018
4bks_rdkit_ligand_11,PDB_4bks,2820,11,9.307184443,0,1,14019
4bkt_rdkit_ligand_05,PDB_4bkt,2821,5,6.741984492,0,1,14020
4bkt_rdkit_ligand_06,PDB_4bkt,2821,6,6.463531009,0,1,14021
